3.675401e+001	1.118016e+002
3.750712e+001	9.636288e+001
5.445201e+001	9.335046e+001
7.177344e+001	9.560978e+001
7.704519e+001	1.072829e+002
6.725481e+001	1.020112e+002
5.746443e+001	1.012581e+002
4.541473e+001	1.031408e+002
4.805060e+001	3.686751e+001
3.487125e+001	6.849796e+001
2.959951e+001	1.151905e+002
3.261193e+001	1.652721e+002
3.524780e+001	1.916308e+002
4.541473e+001	2.108350e+002
7.026723e+001	2.364406e+002
1.064163e+002	2.386999e+002
1.335281e+002	2.274033e+002
1.527323e+002	2.127178e+002
1.723131e+002	1.893715e+002
1.764552e+002	1.249809e+002
1.738193e+002	7.075728e+001
1.591337e+002	3.950338e+001
1.226081e+002	1.992262e+001
7.704519e+001	1.841641e+001
1.011446e+002	1.038939e+002
1.064163e+002	9.560978e+001
1.308923e+002	9.523323e+001
1.527323e+002	1.001284e+002
1.542386e+002	1.121781e+002
1.429420e+002	1.084126e+002
1.323985e+002	1.038939e+002
1.203488e+002	1.035174e+002
7.704519e+001	1.144374e+002
7.327966e+001	1.306292e+002
6.876102e+001	1.460679e+002
6.537204e+001	1.483272e+002
6.499549e+001	1.577410e+002
7.026723e+001	1.588707e+002
7.742174e+001	1.667783e+002
9.135420e+001	1.588707e+002
1.011446e+002	1.607534e+002
1.056632e+002	1.502100e+002
9.775560e+001	1.423024e+002
9.813215e+001	1.291230e+002
1.015211e+002	1.144374e+002
4.729750e+001	1.144374e+002
5.332235e+001	1.106719e+002
6.122996e+001	1.084126e+002
6.913757e+001	1.110485e+002
7.403276e+001	1.170733e+002
6.716580e+001	1.186943e+002
5.835522e+001	1.198117e+002
5.181613e+001	1.178264e+002
1.086756e+002	1.166967e+002
1.165833e+002	1.125547e+002
1.259971e+002	1.110485e+002
1.331516e+002	1.136843e+002
1.410592e+002	1.174499e+002
1.335281e+002	1.219685e+002
1.259971e+002	1.234747e+002
1.177129e+002	1.219685e+002
5.934719e+001	1.818404e+002
7.139689e+001	1.780749e+002
8.419969e+001	1.810873e+002
9.248386e+001	1.788280e+002
1.180895e+002	1.822170e+002
1.041570e+002	1.840997e+002
9.286041e+001	1.840997e+002
8.005761e+001	1.840997e+002
6.951413e+001	1.833466e+002
7.290310e+001	1.942667e+002
9.963837e+001	1.946432e+002
1.150770e+002	1.825935e+002
9.963837e+001	1.848528e+002
8.796522e+001	1.848528e+002
7.666863e+001	1.844763e+002
6.085341e+001	1.829701e+002
