3.021504e+01	1.031915e+02
3.460503e+01	9.360635e+01
4.548505e+01	9.555649e+01
6.075506e+01	9.828328e+01
6.130042e+01	1.048276e+02
4.930255e+01	1.021008e+02
4.221290e+01	1.004647e+02
3.730468e+01	1.004647e+02
3.730468e+01	4.429288e+01
3.294182e+01	6.719789e+01
3.130575e+01	1.151894e+02
3.403254e+01	1.495469e+02
4.984791e+01	1.849951e+02
6.948078e+01	2.193527e+02
9.129509e+01	2.433484e+02
1.158362e+02	2.417123e+02
1.458308e+02	2.209887e+02
1.627369e+02	2.019012e+02
1.687359e+02	1.637262e+02
1.670998e+02	1.119172e+02
1.611009e+02	7.047004e+01
1.311062e+02	2.956822e+01
9.729402e+01	1.975178e+01
5.475613e+01	2.684143e+01
9.074973e+01	9.228434e+01
9.129509e+01	8.410398e+01
1.196681e+02	7.567549e+01
1.327423e+02	7.974112e+01
1.436494e+02	8.737613e+01
1.289248e+02	8.246791e+01
1.180176e+02	8.137719e+01
1.098372e+02	8.574005e+01
6.729935e+01	1.124626e+02
6.839007e+01	1.293687e+02
6.620864e+01	1.424572e+02
6.020970e+01	1.544551e+02
6.839007e+01	1.631808e+02
6.893542e+01	1.599087e+02
7.711579e+01	1.637262e+02
8.856830e+01	1.560912e+02
9.838473e+01	1.566365e+02
1.032930e+02	1.495469e+02
9.129509e+01	1.380944e+02
8.802294e+01	1.244604e+02
8.693223e+01	1.102811e+02
4.275826e+01	1.135533e+02
4.766648e+01	1.113719e+02
5.748292e+01	1.113719e+02
6.675399e+01	1.195522e+02
5.966435e+01	1.206429e+02
5.257470e+01	1.222790e+02
4.439433e+01	1.222790e+02
3.730468e+01	1.190069e+02
9.838473e+01	1.140986e+02
1.022022e+02	1.048276e+02
1.098372e+02	1.021008e+02
1.207444e+02	1.026461e+02
1.300155e+02	1.059183e+02
1.245619e+02	1.102811e+02
1.163815e+02	1.135533e+02
1.076558e+02	1.140986e+02
6.566328e+01	1.746333e+02
7.711579e+01	1.746333e+02
8.693223e+01	1.746333e+02
9.402187e+01	1.719066e+02
1.278340e+02	1.697251e+02
9.783938e+01	1.768148e+02
9.129509e+01	1.784508e+02
7.984258e+01	1.789962e+02
7.275293e+01	1.784508e+02
7.929722e+01	2.062641e+02
1.032930e+02	2.068094e+02
1.283794e+02	1.768148e+02
1.065651e+02	1.937209e+02
8.965901e+01	1.980837e+02
7.875186e+01	1.953569e+02
6.893542e+01	1.784508e+02
