3.397453e+01	1.127158e+02
4.045476e+01	9.489521e+01
4.855505e+01	9.543523e+01
7.879612e+01	9.543523e+01
7.987616e+01	1.083957e+02
6.151551e+01	1.040755e+02
4.963509e+01	1.040755e+02
3.883470e+01	1.062356e+02
2.425419e+01	5.709387e+01
2.317415e+01	8.895500e+01
2.857434e+01	1.445770e+02
3.721465e+01	1.845384e+02
4.747501e+01	2.050591e+02
7.717606e+01	2.353002e+02
9.121656e+01	2.471806e+02
1.306380e+02	2.466406e+02
1.635791e+02	2.271999e+02
1.812270e+02	2.039398e+02
1.911201e+02	1.731980e+02
1.846399e+02	1.137959e+02
1.705994e+02	5.817391e+01
1.560189e+02	3.063293e+01
1.128173e+02	2.415270e+01
4.423490e+01	3.171297e+01
1.079572e+02	1.029955e+02
1.074171e+02	9.597525e+01
1.408983e+02	8.463484e+01
1.495386e+02	9.327515e+01
1.587190e+02	1.040755e+02
1.500786e+02	1.035355e+02
1.408983e+02	9.759530e+01
1.246977e+02	9.975538e+01
8.365629e+01	1.137959e+02
8.311627e+01	1.294564e+02
7.771608e+01	1.418769e+02
6.799574e+01	1.461970e+02
6.907578e+01	1.618576e+02
8.149622e+01	1.667178e+02
9.823681e+01	1.715779e+02
1.133573e+02	1.640177e+02
1.236177e+02	1.623976e+02
1.284779e+02	1.478171e+02
1.138974e+02	1.380967e+02
1.068771e+02	1.278364e+02
1.057971e+02	1.143359e+02
4.639497e+01	1.191961e+02
5.179516e+01	1.143359e+02
6.043547e+01	1.127158e+02
7.069583e+01	1.148759e+02
7.555601e+01	1.186560e+02
6.799574e+01	1.218962e+02
5.935543e+01	1.245963e+02
5.179516e+01	1.235162e+02
1.155174e+02	1.175760e+02
1.251910e+02	1.091341e+02
1.322580e+02	1.078557e+02
1.425184e+02	1.105558e+02
1.473785e+02	1.143359e+02
1.430584e+02	1.170360e+02
1.349581e+02	1.191961e+02
1.236177e+02	1.181160e+02
6.529564e+01	1.861584e+02
8.527635e+01	1.802182e+02
9.877683e+01	1.812983e+02
1.128173e+02	1.780582e+02
1.408983e+02	1.791382e+02
1.252378e+02	1.845384e+02
1.079572e+02	1.888585e+02
8.905648e+01	1.910186e+02
8.041618e+01	1.910186e+02
8.635639e+01	2.131594e+02
1.182175e+02	2.109993e+02
1.392783e+02	1.818383e+02
1.209176e+02	1.904786e+02
1.020169e+02	1.958788e+02
8.689641e+01	1.958788e+02
6.799574e+01	1.893986e+02
