4.522250e+001	1.098196e+002
5.309543e+001	9.765237e+001
7.063062e+001	9.586306e+001
9.138654e+001	1.005153e+002
9.603874e+001	1.062410e+002
8.387147e+001	1.073146e+002
7.349350e+001	1.055253e+002
6.061051e+001	1.033781e+002
4.558036e+001	2.572234e+001
3.055020e+001	6.150842e+001
2.446657e+001	1.123247e+002
2.196154e+001	1.631409e+002
2.911876e+001	1.989270e+002
5.023255e+001	2.229037e+002
8.601863e+001	2.386495e+002
1.282462e+002	2.379338e+002
1.576289e+002	2.215142e+002
1.740524e+002	2.032213e+002
1.822832e+002	1.692245e+002
1.769153e+002	1.159033e+002
1.711895e+002	7.224425e+001
1.561594e+002	3.395314e+001
1.282462e+002	1.140790e+001
9.067082e+001	8.187157e+000
1.218047e+002	1.073146e+002
1.268148e+002	9.944167e+001
1.518650e+002	9.121087e+001
1.636744e+002	9.622092e+001
1.654637e+002	1.065989e+002
1.590222e+002	1.001574e+002
1.475707e+002	1.001574e+002
1.371927e+002	1.040939e+002
9.782804e+001	1.141140e+002
9.925948e+001	1.269970e+002
9.389157e+001	1.416692e+002
8.816580e+001	1.466793e+002
8.852366e+001	1.581308e+002
9.639660e+001	1.592044e+002
1.139318e+002	1.670774e+002
1.260990e+002	1.577730e+002
1.336141e+002	1.584887e+002
1.350456e+002	1.466793e+002
1.250325e+002	1.410608e+002
1.207311e+002	1.266391e+002
1.200154e+002	1.137561e+002
6.239982e+001	1.151875e+002
6.919917e+001	1.119668e+002
7.635639e+001	1.112511e+002
8.351361e+001	1.123247e+002
8.888152e+001	1.148297e+002
8.172430e+001	1.166190e+002
7.528281e+001	1.180504e+002
6.848345e+001	1.176926e+002
1.307512e+002	1.144718e+002
1.361191e+002	1.116089e+002
1.418449e+002	1.101775e+002
1.475707e+002	1.094618e+002
1.554436e+002	1.123247e+002
1.493600e+002	1.141140e+002
1.439921e+002	1.141140e+002
1.364770e+002	1.144718e+002
8.244002e+001	1.867597e+002
1.010488e+002	1.856861e+002
1.103532e+002	1.867597e+002
1.175104e+002	1.849704e+002
1.293198e+002	1.892647e+002
1.239519e+002	1.903383e+002
1.135739e+002	1.899805e+002
1.031960e+002	1.910540e+002
8.923938e+001	1.892647e+002
9.747018e+001	1.974955e+002
1.203733e+002	1.982113e+002
1.289619e+002	1.899805e+002
1.203733e+002	1.896226e+002
1.092796e+002	1.896226e+002
9.747018e+001	1.906962e+002
8.208216e+001	1.874754e+002
