2.822389e+01	8.442615e+01
3.654935e+01	6.841564e+01
4.743650e+01	6.521353e+01
5.832365e+01	6.585395e+01
6.472786e+01	7.546026e+01
5.960449e+01	7.994320e+01
5.063860e+01	7.994320e+01
3.847061e+01	8.122405e+01
4.295356e+01	2.806914e+01
2.758347e+01	5.432638e+01
1.989842e+01	9.339204e+01
1.285379e+01	1.420640e+02
1.669632e+01	1.792084e+02
4.615566e+01	2.310824e+02
6.572405e+01	2.454130e+02
1.025127e+02	2.432504e+02
1.396571e+02	2.291612e+02
1.537463e+02	2.041848e+02
1.614314e+02	1.664000e+02
1.588697e+02	9.275162e+01
1.537463e+02	4.728176e+01
1.383762e+02	2.294578e+01
1.133998e+02	6.935266e+00
6.857038e+01	8.856528e+00
8.714257e+01	7.417942e+01
9.098510e+01	6.137101e+01
1.076360e+02	6.073059e+01
1.236465e+02	6.585395e+01
1.345337e+02	7.481984e+01
1.396571e+02	9.275162e+01
1.146807e+02	7.610068e+01
1.037935e+02	7.289858e+01
6.600870e+01	8.890909e+01
6.152575e+01	1.106834e+02
5.640239e+01	1.177280e+02
5.191944e+01	1.298960e+02
5.832365e+01	1.382215e+02
6.088533e+01	1.318173e+02
6.921080e+01	1.356598e+02
8.073837e+01	1.298960e+02
9.418720e+01	1.369406e+02
9.867014e+01	1.234918e+02
8.458089e+01	1.132451e+02
8.265963e+01	1.062004e+02
8.458089e+01	8.826867e+01
3.847061e+01	9.851540e+01
4.679608e+01	9.147077e+01
5.576197e+01	9.147077e+01
6.216617e+01	9.211119e+01
6.472786e+01	9.723456e+01
6.024491e+01	9.915582e+01
5.127902e+01	9.915582e+01
4.295356e+01	9.915582e+01
9.738930e+01	9.403246e+01
1.018722e+02	8.890909e+01
1.095573e+02	8.762825e+01
1.159615e+02	8.954951e+01
1.242870e+02	9.339204e+01
1.191636e+02	9.595372e+01
1.127594e+02	9.595372e+01
1.037935e+02	9.659414e+01
4.935776e+01	1.631979e+02
6.152575e+01	1.580745e+02
7.305332e+01	1.599958e+02
8.522131e+01	1.561532e+02
1.153211e+02	1.625575e+02
9.610846e+01	1.606362e+02
8.394047e+01	1.631979e+02
6.985122e+01	1.638383e+02
6.344701e+01	1.619170e+02
6.088533e+01	1.843317e+02
9.418720e+01	1.856126e+02
1.146807e+02	1.676808e+02
9.931056e+01	1.747254e+02
7.497458e+01	1.766467e+02
6.280659e+01	1.753659e+02
5.063860e+01	1.676808e+02
