2.831892e+01	8.746005e+01
3.626527e+01	7.667573e+01
4.591440e+01	7.383775e+01
6.691546e+01	7.610813e+01
7.713219e+01	8.575727e+01
6.975344e+01	8.632486e+01
5.953671e+01	8.064890e+01
4.534681e+01	7.894611e+01
3.683286e+01	3.353842e+01
1.923738e+01	7.156736e+01
1.299382e+01	1.124343e+02
1.866979e+01	1.686263e+02
2.831892e+01	2.015469e+02
5.045517e+01	2.270887e+02
7.938096e+01	2.457121e+02
1.214047e+02	2.480898e+02
1.497845e+02	2.333323e+02
1.753263e+02	2.066552e+02
1.855431e+02	1.737347e+02
1.867650e+02	1.043901e+02
1.827051e+02	6.475621e+01
1.673800e+02	3.751159e+01
1.480817e+02	2.332169e+01
6.464508e+01	2.388928e+01
1.299186e+02	8.746005e+01
1.338918e+02	7.270255e+01
1.463789e+02	7.213496e+01
1.634068e+02	7.610813e+01
1.736235e+02	9.313602e+01
1.611364e+02	8.008130e+01
1.514873e+02	7.837852e+01
1.401354e+02	8.064890e+01
9.302488e+01	1.067583e+02
9.551971e+01	1.201238e+02
8.905171e+01	1.374085e+02
7.940258e+01	1.464901e+02
8.224056e+01	1.601124e+02
9.075450e+01	1.555716e+02
1.032416e+02	1.618152e+02
1.162963e+02	1.567068e+02
1.265131e+02	1.584096e+02
1.259455e+02	1.442197e+02
1.174315e+02	1.368409e+02
1.134583e+02	1.209482e+02
1.128907e+02	1.067583e+02
4.477921e+01	1.095963e+02
5.215796e+01	1.033527e+02
6.180709e+01	1.022176e+02
7.088863e+01	1.050555e+02
8.167296e+01	1.118667e+02
7.187697e+01	1.143222e+02
6.149025e+01	1.165260e+02
5.052093e+01	1.136902e+02
1.246187e+02	1.101714e+02
1.316214e+02	1.027852e+02
1.395678e+02	1.005148e+02
1.520549e+02	1.033527e+02
1.582984e+02	1.090287e+02
1.526225e+02	1.107315e+02
1.419635e+02	1.139789e+02
1.319002e+02	1.119132e+02
6.918584e+01	1.816810e+02
8.961931e+01	1.760051e+02
1.015388e+02	1.777078e+02
1.140259e+02	1.765727e+02
1.372974e+02	1.816810e+02
1.219723e+02	1.833838e+02
1.111880e+02	1.850866e+02
9.529527e+01	1.850866e+02
8.507854e+01	1.833838e+02
8.394335e+01	1.998441e+02
1.225399e+02	1.998441e+02
1.361622e+02	1.845190e+02
1.174315e+02	1.913302e+02
1.043768e+02	1.924653e+02
9.132210e+01	1.924653e+02
7.088863e+01	1.845190e+02
